deaths,injured,missing,houses_destroyed,houses_damaged,directly_affected,indirectly_affected,relocated,evacuated,losses_in_dollar,losses_local_currency,education_centers,hospitals,damages_in_crops_ha,lost_cattle,damages_in_roads_mts,event,start_date,primary_end,secondary_end
0,0,0,45,8030,718,0,0,50,0,0,0,0,0.0,0,0.0,FLOODS,2007-09-29,2007-10-04,2007-10-04
0,2,0,50,4613,11650,0,0,50,0,0,1,0,19000.0,0,0.0,FLOODS,2007-10-06,2007-10-11,2007-10-11
0,0,0,0,1680,3465,700,0,3250,0,0,0,0,0.0,0,0.0,FLOODS,2007-10-12,2007-10-17,2007-10-17
0,0,0,12420,113507,158391,1445041,0,851280,3100000000,318000000000,3872,37,1064598.0,0,3432142.6,FLOODS,2007-10-20,2007-10-25,2007-10-25
2,0,8,6,9067,2075,13700,0,9650,0,0,0,0,2000.0,0,0.0,FLOODS,2007-10-30,2007-11-04,2007-11-04
0,0,0,0,0,0,300,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2007-11-11,2007-11-16,2007-11-16
0,0,0,0,1500,0,0,0,1652,0,0,0,0,0.0,0,0.0,FLOODS,2007-11-18,2007-11-23,2007-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2007-11-28,2007-12-03,2007-12-03
0,0,0,0,0,0,0,0,18500,0,0,0,0,0.0,0,0.0,FLOODS,2007-12-12,2007-12-17,2007-12-17
0,0,0,0,100,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2007-12-20,2007-12-25,2007-12-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2007-12-27,2008-01-01,2008-01-01
0,0,0,0,280,0,0,0,0,0,0,0,0,46.0,0,0.0,FLOODS,2008-01-03,2008-01-08,2008-01-08
0,0,0,0,980,0,14000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-01-12,2008-01-17,2008-01-17
0,1,0,1,16,0,0,0,70,0,0,0,0,0.0,0,0.0,FLOODS,2008-01-21,2008-01-26,2008-01-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-02-05,2008-02-10,2008-02-10
0,0,0,0,146,650,0,0,0,0,0,0,0,12000.0,0,0.0,FLOODS,2008-03-27,2008-04-01,2008-04-01
0,0,0,0,0,0,0,0,52,0,0,0,2,0.0,0,0.0,FLOODS,2008-04-16,2008-04-21,2008-04-21
0,0,0,0,10255,115,51200,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-04-29,2008-05-04,2008-05-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-05-09,2008-05-14,2008-05-14
0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,FLOODS,2008-05-27,2008-06-01,2008-06-01
0,0,0,0,14155,114,206150,0,3650,0,800000,0,0,25000.0,0,0.0,FLOODS,2008-06-02,2008-06-07,2008-06-07
2,0,1,0,1738,1230,7000,0,48,0,0,5,1,0.0,0,0.0,FLOODS,2008-06-08,2008-06-13,2008-06-13
0,0,0,0,1025,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-06-14,2008-06-19,2008-06-19
0,0,0,0,600,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-06-24,2008-06-29,2008-06-29
0,0,1,0,2355,29200,105200,0,860,0,153000000,0,0,1200.0,0,0.0,FLOODS,2008-07-02,2008-07-07,2008-07-07
3,0,0,0,12314,10048,232934,0,5500,0,0,50,0,25800.0,0,0.0,FLOODS,2008-07-08,2008-07-13,2008-07-13
3,0,23,0,8405,20278,0,0,400,0,100000000,0,1,1852.0,0,0.0,FLOODS,2008-07-14,2008-07-19,2008-07-19
2,0,0,0,500,15000,110000,0,0,0,0,0,0,7011.0,0,0.0,FLOODS,2008-07-24,2008-07-29,2008-07-29
0,0,0,11,250,66,0,0,15,0,0,1,0,0.0,0,0.0,FLOODS,2008-07-30,2008-08-04,2008-08-04
0,0,0,0,226,0,500,0,0,0,0,0,0,1500.0,0,0.0,FLOODS,2008-08-06,2008-08-11,2008-08-11
0,0,0,4,197,70,0,0,250,0,0,0,0,0.0,0,0.0,FLOODS,2008-08-13,2008-08-18,2008-08-18
0,1,0,0,148,80,700,0,0,0,0,12,0,100.0,0,0.0,FLOODS,2008-08-19,2008-08-24,2008-08-24
7,6,0,170,19255,2050,8600,0,580,0,0,18,1,8000.0,0,0.0,FLOODS,2008-08-25,2008-08-30,2008-08-30
5,5,10,108,1133,5300,16685,0,30,0,100000000,0,0,15000.0,0,0.0,FLOODS,2008-08-31,2008-09-05,2008-09-05
4,1,0,229,8286,4250,1000,0,3970,0,50000000,10,0,37050.0,0,0.0,FLOODS,2008-09-06,2008-09-11,2008-09-11
0,0,1,0,5860,1700,1000,0,10100,0,0,6,1,26200.0,0,0.0,FLOODS,2008-09-12,2008-09-17,2008-09-17
0,9,0,44,16937,12500,100200,0,3445,0,0,11,0,33200.0,0,800000.0,FLOODS,2008-09-18,2008-09-23,2008-09-23
0,0,1,1400,8590,35400,65000,0,1660,0,0,1146,2,27080.0,0,200000.0,FLOODS,2008-09-24,2008-09-29,2008-09-29
0,0,0,5000,400,8200,120000,0,46500,0,0,0,0,1000.0,0,0.0,FLOODS,2008-09-30,2008-10-05,2008-10-05
0,4,0,0,250,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-10-06,2008-10-11,2008-10-11
0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-10-13,2008-10-18,2008-10-18
4,0,4,0,8000,2200,106000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-10-20,2008-10-25,2008-10-25
3,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0,0.0,FLOODS,2008-10-29,2008-11-03,2008-11-03
0,0,0,0,30,0,0,0,100,0,0,0,0,0.0,0,0.0,FLOODS,2008-12-19,2008-12-24,2008-12-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2008-12-29,2009-01-03,2009-01-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2009-04-08,2009-04-13,2009-04-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2009-05-14,2009-05-19,2009-05-19
4,1,5,0,210,0,0,0,50,0,0,0,0,0.0,0,0.0,FLOODS,2009-06-19,2009-06-24,2009-06-24
0,4,0,0,80,50,0,0,175,0,0,0,1,0.0,0,0.0,FLOODS,2009-06-27,2009-07-02,2009-07-02
0,0,0,0,245,400,0,0,0,0,0,1,0,0.0,0,0.0,FLOODS,2009-07-03,2009-07-08,2009-07-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2009-07-25,2009-07-30,2009-07-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2009-07-31,2009-08-05,2009-08-05
0,0,0,0,250,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2009-08-06,2009-08-11,2009-08-11
0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2009-08-27,2009-09-01,2009-09-01
6,0,1,5,16995,204384,200050,0,10530,0,500000000,31,2,0.0,460,0.0,FLOODS,2009-09-05,2009-09-10,2009-09-10
1,0,0,0,6486,320,800,0,570,0,0,48,0,0.0,0,0.0,FLOODS,2009-09-11,2009-09-16,2009-09-16
3,1,0,18,700,0,12000,0,1200,0,0,14,0,0.0,0,0.0,FLOODS,2009-09-17,2009-09-22,2009-09-22
0,0,0,0,11350,21500,3000,0,200,0,0,25,0,17200.0,0,0.0,FLOODS,2009-09-25,2009-09-30,2009-09-30
0,0,0,0,0,0,200,0,0,0,0,0,0,24000.0,0,0.0,FLOODS,2009-10-04,2009-10-09,2009-10-09
0,0,0,0,635,394,14000,0,400,0,0,0,0,4300.0,0,0.0,FLOODS,2009-10-13,2009-10-18,2009-10-18
0,0,0,0,0,0,1000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2009-10-19,2009-10-24,2009-10-24
9,15,3,113,16980,297300,105600,0,1650,0,70000000,225,3,47225.0,700,0.0,FLOODS,2009-10-31,2009-11-05,2009-11-05
0,0,0,0,14100,61000,0,0,0,0,0,0,0,8900.0,300,0.0,FLOODS,2009-11-06,2009-11-11,2009-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-01-05,2010-01-10,2010-01-10
22,700,2,120,25415,59000,65000,460,16600,0,100000000,40,2,3600.0,0,0.0,FLOODS,2010-02-04,2010-02-09,2010-02-09
2,0,0,100,2400,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-02-10,2010-02-15,2010-02-15
0,0,0,0,0,0,0,0,0,0,0,0,0,368.0,0,0.0,FLOODS,2010-02-18,2010-02-23,2010-02-23
0,0,0,0,400,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-03-07,2010-03-12,2010-03-12
0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0.0,FLOODS,2010-04-04,2010-04-09,2010-04-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-04-10,2010-04-15,2010-04-15
0,0,0,0,120,689,0,0,700,0,0,0,0,0.0,0,0.0,FLOODS,2010-04-16,2010-04-21,2010-04-21
0,0,0,0,60,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-05-14,2010-05-19,2010-05-19
0,0,0,0,750,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-05-24,2010-05-29,2010-05-29
0,0,0,0,322,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-05-30,2010-06-04,2010-06-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-06-23,2010-06-28,2010-06-28
2,0,0,3074,20520,93600,246500,101,20006,0,0,448,0,27500.0,200,0.0,FLOODS,2010-06-29,2010-07-04,2010-07-04
1,1,0,3,1391,7123,430,0,160,0,10000000,0,2,0.0,0,0.0,FLOODS,2010-07-05,2010-07-10,2010-07-10
6,5,1,3,2152,12094,25000,0,3000,0,0,0,0,2500.0,0,0.0,FLOODS,2010-07-11,2010-07-16,2010-07-16
3,2,0,1,260,0,7500,0,350,0,0,0,0,0.0,0,0.0,FLOODS,2010-07-17,2010-07-22,2010-07-22
2,0,3,3,7697,21280,303800,0,61078,0,1500000,0,0,1200.0,0,0.0,FLOODS,2010-07-23,2010-07-28,2010-07-28
4,0,1,0,622,0,2470,1900,155,0,0,0,0,3700.0,0,0.0,FLOODS,2010-07-29,2010-08-03,2010-08-03
1,0,0,70,20215,7000,85000,0,0,0,0,23,1,40010.0,0,0.0,FLOODS,2010-08-04,2010-08-09,2010-08-09
1,0,0,4,226,1011,0,0,1000,0,0,0,0,0.0,0,200.0,FLOODS,2010-08-10,2010-08-15,2010-08-15
4,0,3,0,3064,2550,15000,0,1500,0,0,1,0,6.576,0,0.0,FLOODS,2010-08-17,2010-08-22,2010-08-22
2,0,0,0,3697,1600,300,0,0,0,0,2,0,0.0,0,100.0,FLOODS,2010-08-23,2010-08-28,2010-08-28
6,0,2,881,151163,431508,417032,0,144705,0,0,3594,50,511700.0,0,2800200.0,FLOODS,2010-08-29,2010-09-03,2010-09-03
1,0,0,0,3480,24050,30000,0,110120,0,0,0,0,28.0,0,0.0,FLOODS,2010-09-04,2010-09-09,2010-09-09
0,0,0,0,23,0,0,0,700,0,0,0,0,0.0,0,0.0,FLOODS,2010-09-11,2010-09-16,2010-09-16
7,0,0,200,3040,40250,8000,600,2500,0,60000000,0,11,30000.0,0,0.0,FLOODS,2010-09-17,2010-09-22,2010-09-22
10,0,1,31,13250,87000,0,0,14612,0,0,18,3,0.0,0,0.0,FLOODS,2010-09-23,2010-09-28,2010-09-28
0,0,0,10,18,0,0,0,20030,0,0,0,0,0.0,0,0.0,FLOODS,2010-09-29,2010-10-04,2010-10-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-10-07,2010-10-12,2010-10-12
0,0,0,0,662,220,1500,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2010-12-03,2010-12-08,2010-12-08
0,0,0,0,29,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-02-03,2011-02-08,2011-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-03-12,2011-03-17,2011-03-17
0,0,0,0,1011,0,0,0,400,0,0,0,0,0.0,0,0.0,FLOODS,2011-04-12,2011-04-17,2011-04-17
0,0,0,0,400,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-04-18,2011-04-23,2011-04-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-06-14,2011-06-19,2011-06-19
0,0,0,0,300,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-06-21,2011-06-26,2011-06-26
4,3,0,2,13348,162,93340,0,2900,0,0,7,0,5700.0,0,0.0,FLOODS,2011-06-27,2011-07-02,2011-07-02
10,0,0,0,15288,29046,49000,0,2620,0,0,0,0,2224.0,101,0.0,FLOODS,2011-07-03,2011-07-08,2011-07-08
1,0,0,6,1103,0,0,0,0,0,0,1,0,0.0,0,0.0,FLOODS,2011-07-09,2011-07-14,2011-07-14
2,2,1,61,1203,10062,0,0,5050,0,0,0,0,0.0,0,200.0,FLOODS,2011-07-15,2011-07-20,2011-07-20
1,0,0,0,412,100,300,0,200,0,0,0,0,0.0,0,0.0,FLOODS,2011-07-21,2011-07-26,2011-07-26
1,0,0,0,493,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-07-27,2011-08-01,2011-08-01
0,0,0,0,160,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-08-03,2011-08-08,2011-08-08
0,0,0,0,2884,0,0,0,0,0,300000000,0,0,0.0,0,0.0,FLOODS,2011-08-09,2011-08-14,2011-08-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-08-15,2011-08-20,2011-08-20
0,0,0,0,628,125,0,0,250,0,0,1,0,0.0,0,0.0,FLOODS,2011-08-22,2011-08-27,2011-08-27
1,0,0,0,3070,4800,3750,0,0,0,0,11,0,800.0,0,0.0,FLOODS,2011-08-29,2011-09-03,2011-09-03
2,0,0,6,6904,7185,0,0,250,0,0,4,2,10060.0,0,0.0,FLOODS,2011-09-04,2011-09-09,2011-09-09
0,0,0,0,849,0,0,0,0,0,0,0,0,400.0,0,0.0,FLOODS,2011-09-13,2011-09-18,2011-09-18
0,0,0,0,785,1259,19652,0,0,0,0,0,0,44000.0,1500000,0.0,FLOODS,2011-09-21,2011-09-26,2011-09-26
0,0,0,0,1800,700,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-10-05,2011-10-10,2011-10-10
1,0,1,0,8457,47105,1000,0,0,0,0,0,0,12414.0,0,0.0,FLOODS,2011-10-11,2011-10-16,2011-10-16
1,3,0,0,88863,261500,414296,0,1500,0,0,546,44,343776.0,0,2020000.0,FLOODS,2011-10-17,2011-10-22,2011-10-22
0,0,0,0,100,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2011-12-17,2011-12-22,2011-12-22
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-01-15,2012-01-20,2012-01-20
0,0,0,0,605,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-01-31,2012-02-05,2012-02-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-03-12,2012-03-17,2012-03-17
0,0,0,0,200,1000,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-04-11,2012-04-16,2012-04-16
0,0,0,0,90,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-04-18,2012-04-23,2012-04-23
2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-05-20,2012-05-25,2012-05-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-06-12,2012-06-17,2012-06-17
0,0,0,0,255,120,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-06-18,2012-06-23,2012-06-23
0,0,0,0,361,200,0,0,0,0,0,0,1,470.0,0,0.0,FLOODS,2012-06-24,2012-06-29,2012-06-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-07-01,2012-07-06,2012-07-06
0,0,0,0,31,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-07-10,2012-07-15,2012-07-15
0,0,0,0,114,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-07-18,2012-07-23,2012-07-23
0,0,0,1,160,60,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-07-28,2012-08-02,2012-08-02
0,0,0,0,369,400,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-08-05,2012-08-10,2012-08-10
0,0,0,0,867,0,0,0,350,0,0,0,0,0.0,0,0.0,FLOODS,2012-08-15,2012-08-20,2012-08-20
0,0,0,0,657,85,0,0,1200,0,0,4,0,0.0,0,0.0,FLOODS,2012-08-21,2012-08-26,2012-08-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-08-27,2012-09-01,2012-09-01
0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,FLOODS,2012-09-06,2012-09-11,2012-09-11
0,0,0,0,1105,350,0,0,50,0,0,0,0,0.0,0,0.0,FLOODS,2012-09-12,2012-09-17,2012-09-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-09-18,2012-09-23,2012-09-23
0,1,0,0,31,0,1500,0,120,0,0,0,1,0.0,0,0.0,FLOODS,2012-09-26,2012-10-01,2012-10-01
0,0,0,0,92,50,0,0,0,0,0,0,1,0.0,0,0.0,FLOODS,2012-10-03,2012-10-08,2012-10-08
0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-11-12,2012-11-17,2012-11-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2012-12-23,2012-12-28,2012-12-28
1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-01-03,2013-01-08,2013-01-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-01-20,2013-01-25,2013-01-25
0,0,0,0,25,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-04-27,2013-05-02,2013-05-02
6,0,0,0,300,2000,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-05-11,2013-05-16,2013-05-16
0,0,0,8,312,0,1,0,0,0,0,3,0,0.0,0,0.0,FLOODS,2013-05-26,2013-05-31,2013-05-31
2,2,0,2,1293,413,0,0,890,0,1000000,1,1,175.0,0,0.0,FLOODS,2013-06-09,2013-06-14,2013-06-14
2,3,0,1023,12888,66127,0,0,0,0,500000000,69,0,0.0,0,0.0,FLOODS,2013-06-15,2013-06-20,2013-06-20
0,0,0,0,630,150,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-06-21,2013-06-26,2013-06-26
5,8,2,20,913,180,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-07-18,2013-07-23,2013-07-23
0,0,0,1,394,40,0,0,500,0,20000,0,0,0.0,0,0.0,FLOODS,2013-07-24,2013-07-29,2013-07-29
1,0,0,0,107,597,1500,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-07-30,2013-08-04,2013-08-04
1,0,2,0,360,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-08-12,2013-08-17,2013-08-17
0,0,0,0,365,400,0,0,100,0,0,1,1,0.0,0,0.0,FLOODS,2013-08-25,2013-08-30,2013-08-30
0,0,0,0,14547,0,70000,0,0,0,1000000000,2,0,0.0,0,0.0,FLOODS,2013-09-03,2013-09-08,2013-09-08
1,0,0,135,5535,7525,3000,0,570,0,0,2,2,4600.0,0,0.0,FLOODS,2013-09-10,2013-09-15,2013-09-15
4,0,0,0,900,5303,0,0,2500,0,0,234,0,57000.0,0,8000000.0,FLOODS,2013-09-16,2013-09-21,2013-09-21
2,0,0,0,2810,400,6000,0,0,0,0,1,0,0.0,0,0.0,FLOODS,2013-09-22,2013-09-27,2013-09-27
3,1,0,0,214,90,0,0,200,0,0,0,0,0.0,0,0.0,FLOODS,2013-10-06,2013-10-11,2013-10-11
0,0,0,0,206,15,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-10-12,2013-10-17,2013-10-17
0,0,0,0,686,674,0,0,400,0,1500000,0,0,0.0,0,0.0,FLOODS,2013-10-20,2013-10-25,2013-10-25
0,0,0,0,800,60,0,0,3200,0,0,0,0,0.0,0,0.0,FLOODS,2013-10-26,2013-10-31,2013-10-31
2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-11-06,2013-11-11,2013-11-11
1,0,0,0,1389,0,182515,0,2500,0,0,134,0,59500.0,0,0.0,FLOODS,2013-11-13,2013-11-18,2013-11-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-11-24,2013-11-29,2013-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-12-06,2013-12-11,2013-12-11
0,0,0,0,45,144,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2013-12-16,2013-12-21,2013-12-21
